agent,episode,trial,deck,true_reward,perceived_reward,temperature,expl_rate,rpe,dopamine,cumulative_true_reward,cumulative_perceived_reward,win_stay,lose_shift,condition,seed
1,1,16,0,100.0,126.61122117819035,0.7701624056523299,0.6096250039618583,110.00000000000001,0.8661122117819035,600.0,606.2005654581212,True,False,healthy,0
1,1,17,1,100.0,127.14486970370356,0.7681996037585147,0.6071865039460108,110.00000000000001,0.8714486970370354,700.0,733.3454351618248,False,False,healthy,0
1,1,18,0,100.0,127.68977456289932,0.7662784690666672,0.6047577579302268,110.00000000000001,0.8768977456289933,800.0,861.035209724724,False,False,healthy,0
1,1,19,0,-200.0,-307.0956306488482,0.7643168115735623,0.6023387268985059,-220.00000000000003,0.8700900428662444,600.0,553.9395790758758,True,False,healthy,0
1,1,20,2,50.0,63.774682713277976,0.766767584568152,0.5999293719909119,55.00000000000001,0.8754936542655596,650.0,617.7142617891539,False,True,healthy,0
1,2,1,0,100.0,125.0958573931103,0.7756222842710429,0.5975296545029483,106.41805722284357,0.8509585739311027,100.0,125.0958573931103,,,healthy,0
1,2,2,2,50.0,62.828868256412484,0.7736549133848031,0.5951395358849365,53.19431335843061,0.8565773651282497,150.0,187.92472564952277,False,False,healthy,0
1,2,3,3,50.0,63.10621386991932,0.77163214855383,0.5927589777413967,53.17974193003152,0.8621242773983866,200.0,251.0309395194421,False,False,healthy,0
1,2,4,3,50.0,63.37801940934362,0.7696352601365808,0.5903879418304312,53.16508678982888,0.8675603881868724,250.0,314.4089589287857,True,False,healthy,0
1,2,5,0,100.0,127.27552326182905,0.7676782602527258,0.5880263900631094,106.30116100316171,0.8727552326182904,350.0,441.68448219061474,False,False,healthy,0
1,2,6,1,100.0,127.79705524739767,0.7658081162574155,0.585674284502857,106.27256143304444,0.8779705524739765,450.0,569.4815374380124,False,False,healthy,0
1,2,7,2,50.0,64.158140554137,0.7639306011093684,0.5833315873648456,53.12207430905359,0.8831628110827401,500.0,633.6396779921495,False,False,healthy,0
1,2,8,1,100.0,128.82653676249444,0.7620613880102136,0.5809982610153862,106.21541310531549,0.8882653676249445,600.0,762.4662147546439,False,False,healthy,0
1,2,9,2,50.0,64.66136385660826,0.7602244676550199,0.5786742679713247,53.09342325000279,0.8932272771321651,650.0,827.1275786112521,False,False,healthy,0
1,2,10,3,50.0,64.92158059582039,0.7584381802324205,0.5763595708994395,64.82833455542483,0.8984316119164077,700.0,892.0491592070725,False,False,healthy,0
1,2,11,1,-200.0,-322.120101444074,0.7565646197100933,0.5740541326158417,-220.00000000000003,0.891543194994363,500.0,569.9290577629986,False,False,healthy,0
1,2,12,1,-200.0,-303.3712748686393,0.7590444498020292,0.5717579160853783,-220.00000000000003,0.8845998007966271,300.0,266.55778289435926,False,False,healthy,0
1,2,13,3,50.0,64.4908355414557,0.7615440717132143,0.5694708844210368,55.00000000000001,0.8898167108291137,350.0,331.04861843581494,False,True,healthy,0
1,2,14,0,100.0,129.50328477337058,0.759665984101519,0.5671930008833527,110.00000000000001,0.895032847733706,450.0,460.5519032091855,False,False,healthy,0
1,2,15,3,50.0,65.00220864309887,0.7577881748158658,0.5649242288798193,55.00000000000001,0.9000441728619774,500.0,525.5541118522844,False,False,healthy,0
1,2,16,0,100.0,130.5058076189356,0.7559840977696881,0.5626645319643,110.00000000000001,0.9050580761893559,600.0,656.05991947122,False,False,healthy,0
1,2,17,1,100.0,130.98823096901546,0.7541790925718318,0.5604138738364428,110.00000000000001,0.9098823096901546,700.0,787.0481504402355,False,False,healthy,0
1,2,18,1,100.0,131.49144023752552,0.7524423685115442,0.5581722183410971,110.00000000000001,0.9149144023752552,800.0,918.539590677761,True,False,healthy,0
1,2,19,0,100.0,131.9846828308328,0.750630815144908,0.5559395294677327,110.00000000000001,0.9198468283083283,900.0,1050.5242735085938,False,False,healthy,0
1,2,20,2,50.0,66.22605878835581,0.7488551418090018,0.5537157713498618,55.00000000000001,0.9245211757671161,950.0,1116.7503322969496,False,False,healthy,0
1,3,1,0,100.0,129.95127181444406,0.7579723767238381,0.5515009082644624,102.81348952576249,0.8995127181444406,100.0,129.95127181444406,,,healthy,0
1,3,2,2,50.0,65.22164843315744,0.7561754214680013,0.5492949046314045,51.08140122059508,0.9044329686631488,150.0,195.1729202476015,False,False,healthy,0
1,3,3,3,50.0,65.47415258655509,0.7544041312812664,0.5470977250128789,51.25311952948341,0.9094830517311017,200.0,260.6470728341566,False,False,healthy,0
1,3,4,3,50.0,65.720023794244,0.7525861013768034,0.5449093341128274,51.02607272543082,0.9144004758848799,250.0,326.3670966284006,True,False,healthy,0
1,3,5,0,100.0,131.91081001579593,0.7508158286814431,0.5427296967763761,101.9782319531323,0.9191081001579593,350.0,458.2779066441965,False,False,healthy,0
1,3,6,1,100.0,132.40063544378927,0.7491210839431346,0.5405587779892705,102.53983511161071,0.9240063544378925,450.0,590.6785420879858,False,False,healthy,0
1,3,7,2,50.0,66.42993843560298,0.7473577124023587,0.5383965428773134,50.936255588057726,0.9285987687120595,500.0,657.1084805235887,False,False,healthy,0
1,3,8,1,100.0,133.31961835431844,0.7457044432636586,0.5362429567058041,102.43330382240786,0.9331961835431842,600.0,790.4280988779071,False,False,healthy,0
1,3,9,2,50.0,66.88675384787874,0.7440493739244536,0.5340979848789809,51.07880931910462,0.9377350769575746,650.0,857.3148527257858,False,False,healthy,0
1,3,10,3,50.0,67.12462614965796,0.742415372295273,0.5319615929394649,62.80029798565889,0.9424925229931592,700.0,924.4394788754438,False,False,healthy,0
1,3,11,0,100.0,134.69410982692924,0.7407026917224627,0.529833746567707,120.09012922634997,0.9469410982692925,800.0,1059.1335887023731,False,False,healthy,0
